id,organization_id,user_id,name,folder,filename,path,extension,disk,created_at,updated_at
58,,,www.eyecareforanimals.com,screenshots,www.eyecareforanimals.com,screenshots/www.eyecareforanimals.com,png,r2,2024-05-03 21:41:03,2024-05-03 21:41:03
59,,,www.thrivepetcare.com,screenshots,www.thrivepetcare.com,screenshots/www.thrivepetcare.com,png,r2,2024-05-03 21:41:04,2024-05-03 21:41:04
60,,,southmtnpet.com,screenshots,southmtnpet.com,screenshots/southmtnpet.com,png,r2,2024-05-03 21:41:06,2024-05-03 21:41:06
61,,,www.draperanimalhospital.com,screenshots,www.draperanimalhospital.com,screenshots/www.draperanimalhospital.com,png,r2,2024-05-03 21:41:08,2024-05-03 21:41:08
62,,,vcahospitals.com,screenshots,vcahospitals.com,screenshots/vcahospitals.com,png,r2,2024-05-03 21:41:10,2024-05-03 21:41:10
63,,,www.dogmode.com,screenshots,www.dogmode.com,screenshots/www.dogmode.com,png,r2,2024-05-03 21:41:11,2024-05-03 21:41:11
64,,,www.bountifulanimalhospital.com,screenshots,www.bountifulanimalhospital.com,screenshots/www.bountifulanimalhospital.com,png,r2,2024-05-03 21:41:14,2024-05-03 21:41:14
65,,,www.lonepeakvet.com,screenshots,www.lonepeakvet.com,screenshots/www.lonepeakvet.com,png,r2,2024-05-03 21:41:15,2024-05-03 21:41:15
66,,,vcahospitals.com,screenshots,vcahospitals.com,screenshots/vcahospitals.com,png,r2,2024-05-03 21:41:17,2024-05-03 21:41:17
67,,,cottonwoodanimalhospital.com,screenshots,cottonwoodanimalhospital.com,screenshots/cottonwoodanimalhospital.com,png,r2,2024-05-03 21:41:19,2024-05-03 21:41:19
68,,,www.stoneridgevetclinic.com,screenshots,www.stoneridgevetclinic.com,screenshots/www.stoneridgevetclinic.com,png,r2,2024-05-03 21:41:20,2024-05-03 21:41:20
69,,,www.saltlakeanimalphysicaltherapy.com,screenshots,www.saltlakeanimalphysicaltherapy.com,screenshots/www.saltlakeanimalphysicaltherapy.com,png,r2,2024-05-03 21:41:22,2024-05-03 21:41:22
70,,,westlakeanimalutah.com,screenshots,westlakeanimalutah.com,screenshots/westlakeanimalutah.com,png,r2,2024-05-03 21:41:24,2024-05-03 21:41:24
71,,,www.ambertech.com,screenshots,www.ambertech.com,screenshots/www.ambertech.com,png,r2,2024-05-03 21:41:25,2024-05-03 21:41:25
72,,,www.campbowwow.com,screenshots,www.campbowwow.com,screenshots/www.campbowwow.com,png,r2,2024-05-03 21:41:27,2024-05-03 21:41:27
73,,,www.pinebrookanimalhospital.com,screenshots,www.pinebrookanimalhospital.com,screenshots/www.pinebrookanimalhospital.com,png,r2,2024-05-03 21:41:29,2024-05-03 21:41:29
74,,,www.qpvh.com,screenshots,www.qpvh.com,screenshots/www.qpvh.com,png,r2,2024-05-03 21:41:30,2024-05-03 21:41:30
75,,,www.banfield.com,screenshots,www.banfield.com,screenshots/www.banfield.com,png,r2,2024-05-03 21:41:32,2024-05-03 21:41:32
76,,,stansburyanimalhospital.com,screenshots,stansburyanimalhospital.com,screenshots/stansburyanimalhospital.com,png,r2,2024-05-03 21:41:34,2024-05-03 21:41:34
77,,,www.thrivepetcare.com,screenshots,www.thrivepetcare.com,screenshots/www.thrivepetcare.com,png,r2,2024-05-03 21:41:36,2024-05-03 21:41:36
78,,,www.highlandparkpethospital.com,screenshots,www.highlandparkpethospital.com,screenshots/www.highlandparkpethospital.com,png,r2,2024-05-03 21:41:37,2024-05-03 21:41:37
79,,,www.saltlakevetservices.com,screenshots,www.saltlakevetservices.com,screenshots/www.saltlakevetservices.com,png,r2,2024-05-03 21:41:39,2024-05-03 21:41:39
80,,,prioritypetcarevet.wixsite.com,screenshots,prioritypetcarevet.wixsite.com,screenshots/prioritypetcarevet.wixsite.com,png,r2,2024-05-03 21:41:40,2024-05-03 21:41:40
81,,,www.banfield.com,screenshots,www.banfield.com,screenshots/www.banfield.com,png,r2,2024-05-03 21:41:42,2024-05-03 21:41:42
82,,,altavet.org,screenshots,altavet.org,screenshots/altavet.org,png,r2,2024-05-03 21:41:45,2024-05-03 21:41:45
83,,,vetiqpetcare.com,screenshots,vetiqpetcare.com,screenshots/vetiqpetcare.com,png,r2,2024-05-03 21:41:46,2024-05-03 21:41:46
84,,,www.wasatchexotic.com,screenshots,www.wasatchexotic.com,screenshots/www.wasatchexotic.com,png,r2,2024-05-03 21:41:48,2024-05-03 21:41:48
85,,,www.banfield.com,screenshots,www.banfield.com,screenshots/www.banfield.com,png,r2,2024-05-03 21:41:50,2024-05-03 21:41:50
86,,,liveoakdogobedienceutah.com,screenshots,liveoakdogobedienceutah.com,screenshots/liveoakdogobedienceutah.com,png,r2,2024-05-03 21:41:52,2024-05-03 21:41:52
87,,,www.desertraw.com,screenshots,www.desertraw.com,screenshots/www.desertraw.com,png,r2,2024-05-03 21:41:53,2024-05-03 21:41:53
88,,,www.sugarhousevet.com,screenshots,www.sugarhousevet.com,screenshots/www.sugarhousevet.com,png,r2,2024-05-03 21:41:55,2024-05-03 21:41:55
89,,,www.medvet.com,screenshots,www.medvet.com,screenshots/www.medvet.com,png,r2,2024-05-03 21:41:56,2024-05-03 21:41:56
